Description,UPC,Promo_Price,Retail_Price,Manufacturer,Category,Count,Multiplier,Retailer,Predicted_List_Price
"Neutrogena Hydro Boost Fragrance Free Foaming Face Wash, 5 fl. oz",70501064238.0,7.662100000000009,8.79,KENVUE,SKIN CARE - FACIAL,5.0,43.95,CVS,5.085078333333333
Neutrogena Hydro Boost Fragrance-Free Gel Facial Cleanser,70501064221.0,12.03553333333334,13.49,KENVUE,SKIN CARE - FACIAL,0.0,105.222,CVS,7.682649523809525
"Neutrogena Oil-Free Acne Pink Grapefruit Facial Moisturizer, 4 OZ",70501062241.0,10.510300000000006,11.99,KENVUE,SKIN CARE - FACIAL,4.0,47.96,CVS,7.670818333333335
Neutrogena Oil-Free Acne Facial Moisturizer Pink Grapefruit,70501062241.0,9.977800000000006,10.99,KENVUE,SKIN CARE - FACIAL,4.0,43.96,Walgreens,6.3513
"Neutrogena Oil-Free Cleansing Wipes Pink Grapefruit, 25/Pack",70501061626.0,10.497000000000007,11.49,KENVUE,SKIN CARE - FACIAL,25.0,287.25,CVS,7.016338333333332
"Neutrogena Deep Clean Oil-Free Daily Facial Cream Cleanser, 7 OZ",70501060957.0,7.133800000000005,7.99,KENVUE,SKIN CARE - FACIAL,7.0,55.93,CVS,6.218099999999996
"Neutrogena Oil-Free Deep Clean Daily Facial Cleanser, 6.7 OZ",70501060902.0,8.113199999999999,9.29,KENVUE,SKIN CARE - FACIAL,0.0,62.243,CVS,6.312299999999994
"Neutrogena Clear Pore Cleanser/Mask, 4.2 OZ",70501060001.0,10.933900000000005,12.49,KENVUE,SKIN CARE - ACNE,0.0,52.458,CVS,7.412070000000005
Neutrogena Clear Pore 2-In-1 Facial Cleanser & Clay Mask,70501060001.0,10.835500000000007,11.49,KENVUE,SKIN CARE - ACNE,0.0,48.258,Walgreens,7.855371190476188
"Neutrogena Oil Free Facial Moisturizer with SPF 15 Sunscreen, 4 OZ",70501056509.0,13.261300000000016,14.49,J&J,SKIN CARE - FACIAL,4.0,57.96,CVS,8.038901666666668
"Neutrogena Oil-Free Acne Wash Pink Grapefruit Foaming Scrub, 6.7 Ounces",70501053751.0,12.645399999999993,13.79,KENVUE,SKIN CARE - ACNE,0.0,92.393,CVS,8.196657142857152
"Neutrogena Body Clear Body Wash, 8.5 OZ",70501053706.0,10.456800000000005,11.99,KENVUE,SOAP,0.0,101.915,CVS,7.91629246031746
"Neutrogena Oil-Free Pink Grapefruit Acne Facial Cleanser, 6 OZ",70501053652.0,8.828200000000008,10.49,KENVUE,SKIN CARE - ACNE,6.0,62.94,CVS,7.2782690476190535
Neutrogena Oil-Free Acne Wash Pink Grapefruit Foaming Scrub,70501053607.0,8.977000000000007,10.49,KENVUE,SKIN CARE - ACNE,0.0,44.058,CVS,7.053899999999996
"Neutrogena Makeup Remover Cleansing Towelettes Night Calming, 25/Pack",70501053553.0,7.5372000000000074,8.59,KENVUE,SKIN CARE - FACIAL,25.0,214.75,CVS,5.495728571428566
Neutrogena Acne-Fighting Facial Toner With 2% Salicylic Acid,70501053454.0,10.846200000000005,11.49,KENVUE,SKIN CARE - ACNE,8.0,91.92,Walgreens,7.466610000000006
"Neutrogena Triple Age Repair Moisturizer SPF 25, 1.7 OZ",70501052679.0,26.468299999999967,31.49,KENVUE,SKIN CARE - FACIAL,0.0,53.533,CVS,19.262766666666653
"Neutrogena Triple Age Repair Moisturizer, SPF 25",70501052679.0,25.203000000000003,28.99,KENVUE,SKIN CARE - FACIAL,0.0,49.283,Walgreens,18.11799571428571
"Neutrogena Makeup Remover Cleansing Towelettes, 25CT",70501051054.0,6.11835555555556,6.99,KENVUE,SKIN CARE - FACIAL,25.0,174.75,CVS,5.112199999999991
Neutrogena Makeup Remover Wipes & Facial Cleansing Towelettes,70501051054.0,6.991100000000006,7.99,KENVUE,SKIN CARE - FACIAL,25.0,199.75,Walgreens,5.362911666666669
"Neutrogena Makeup Remover Cleansing Towelettes & Face Wipes, 25CT",70501051009.0,7.893000000000006,8.99,KENVUE,SKIN CARE - FACIAL,25.0,224.75,CVS,5.60021246031746
"Neutrogena Oil-Free Liquid Eye Makeup Remover Solution, 5.5 OZ",70501050651.0,8.2848,9.49,KENVUE,SKIN CARE - FACIAL,0.0,52.195,CVS,6.498399999999993
"Neutrogena Deep Clean Invigorating Foaming Gel Face Scrub, 4.2 OZ",70501050217.0,9.08314,10.79,KENVUE,SKIN CARE - FACIAL,0.0,45.318,CVS,7.6220083333333335
"Neutrogena Makeup Melting Cleansing Balm, Fragrance-Free, 2.6 OZ",70501047903.0,13.33370000000002,14.49,KENVUE,SKIN CARE - FACIAL,0.0,37.674,CVS,9.01009999999999
"Neutrogena Rainbath Replenishing Shower And Bath Gel Ocean Mist, 16 OZ",70501029268.0,15.575999999999997,16.99,KENVUE,SOAP,16.0,271.84,CVS,10.174785714285726
"Neutrogena Oil-Free Acne Face Wash Cream Cleanser, 6.7 OZ",70501028308.0,11.183150000000007,11.79,KENVUE,SKIN CARE - ACNE,0.0,78.993,CVS,7.488100000000006
"Neutrogena Oil-Free Acne Face Scrub with 2% Salicylic Acid, 4.2 OZ",70501028209.0,11.183150000000007,11.79,KENVUE,SKIN CARE - ACNE,0.0,49.518,CVS,7.488100000000006
"Neutrogena Alcohol-Free Facial Toner, Hypoallergenic, 8 OZ",70501027004.0,7.479700000000007,8.29,J&J,SKIN CARE - FACIAL,8.0,66.32,CVS,5.518599999999996
"Neutrogena Rapid Clear Maximum Strength Acne Treatment Pads, 60CT",70501025901.0,10.633400000000004,11.49,KENVUE,SKIN CARE - ACNE,60.0,689.4,CVS,7.985150000000008
"Neutrogena Rapid Clear Acne Eliminating Spot Treatment Gel, 0.5 OZ",70501024805.0,10.835500000000007,11.49,KENVUE,SKIN CARE - ACNE,0.0,5.745,CVS,7.855371190476188
"Neutrogena Rapid Clear Stubborn Acne Medicine Spot Treatment Gel, 1 OZ",70501024614.0,11.768200000000006,12.99,KENVUE,SKIN CARE - ACNE,1.0,12.99,CVS,8.061440000000012
"Neutrogena Triple Age Repair Anti-Aging Night Face Moisturizer, 1.7 OZ",70501023730.0,26.468299999999967,31.49,KENVUE,SKIN CARE - FACIAL,0.0,53.533,CVS,19.262766666666653
"Neutrogena All-in-1 Acne Control Daily Scrub, 4.2 OZ",70501022047.0,11.638200000000007,12.99,KENVUE,SKIN CARE - ACNE,0.0,54.558,CVS,8.135922857142862
"Neutrogena Rapid Wrinkle Repair Anti-Aging Retinol Serum, 1 OZ",70501021248.0,25.851399999999963,30.79,KENVUE,SKIN CARE - FACIAL,1.0,30.79,CVS,18.51060000000003
"Neutrogena Rapid Wrinkle Repair Anti-Wrinkle Eye Cream, 0.5 OZ",70501021231.0,26.00959999999998,29.49,KENVUE,SKIN CARE - FACIAL,0.0,14.745,CVS,18.23041142857145
Neutrogena Rapid Wrinkle Repair Retinol Eye Cream,70501021231.0,30.002064141414095,34.99,KENVUE,SKIN CARE - FACIAL,0.0,17.495,Walgreens,18.95757500000003
"Neutrogena Rapid Wrinkle Repair Night Moisturizer, 1 OZ",70501021224.0,23.78910000000001,26.79,KENVUE,SKIN CARE - FACIAL,1.0,26.79,CVS,18.21556666666669
"Neutrogena Rapid Wrinkle Repair Moisturizer SPF 30, 1 OZ",70501021217.0,22.201099999999997,25.99,KENVUE,SKIN CARE - FACIAL,1.0,25.99,CVS,16.522250000000014
"Neutrogena On-The-Spot Acne Treatment, 2.5% Benzoyl Peroxide, 0.75 OZ",70501017906.0,9.08314,10.79,KENVUE,SKIN CARE - ACNE,0.0,8.0925,CVS,7.5052083333333375
Neutrogena Body Clear Body Wash,70501017500.0,10.216600000000007,11.49,KENVUE,SOAP,0.0,97.665,Walgreens,7.358605595238084
Neutrogena Body Clear Body Wash,70501017500.0,10.216600000000007,11.49,KENVUE,SOAP,0.0,97.665,Walgreens,7.358605595238084
"Neutrogena Oil-Free Salicylic Acid Acne Fighting Face Wash, 9.1 OZ",70501017128.0,11.163150000000007,11.99,KENVUE,SKIN CARE - ACNE,0.0,109.109,CVS,7.718437500000004
"Neutrogena Original Fragrance-Free Gentle Facial Cleansing Bar, 3.5 OZ",70501013502.0,3.8804000000000034,4.19,KENVUE,SOAP,0.0,14.665,CVS,2.6955333333333313
"Neutrogena Facial Cleansing Bar For Acne-Prone Skin, 3.5 OZ",70501013304.0,3.741000000000004,4.19,KENVUE,SKIN CARE - ACNE,0.0,14.665,CVS,2.7764333333333293
"Neutrogena Norwegian Formula Dry Hand Cream, Fragrance-Free, 2 OZ",70501013007.0,7.213000000000003,8.29,KENVUE,SKIN CARE - HAND & BODY,2.0,16.58,CVS,4.775399999999999
"Liquid Neutrogena Fragrance-Free Mild Gentle Facial Cleanser, 8 OZ",70501011805.0,11.020166666666674,12.49,KENVUE,SKIN CARE - FACIAL,8.0,99.92,CVS,8.29662666666666
"Florastor Kids Probiotic Packets, 20 CT",70414200040.0,24.435900000000014,28.49,BIOCODEX INC,DIGESTIVE - LOWER GI,20.0,569.8,CVS,14.285175000000017
Florastor Daily Probiotic Supplement Vegetarian Capsules,70414200035.0,24.817999999999984,30.99,BIOCODEX INC,DIGESTIVE - LOWER GI,30.0,929.7,CVS,17.847350000000002
"Florastor Daily Probiotic Supplement Vegetarian Capsules, 20 CT",70414200024.0,24.435900000000014,28.49,BIOCODEX INC,DIGESTIVE - LOWER GI,20.0,569.8,CVS,14.285175000000017
"BIC Soleil Escape, Women's Disposable Razors Lavender & Eucalyptus",70330747845.0,7.005000000000004,7.99,BIC CORPORAT,SHAVE - RAZORS,4.0,31.96,Walgreens,5.384350000000005
BIC Disposable Razors for Men,70330746633.0,4.042829136141638,4.99,BIC CORPORAT,SHAVE - RAZORS,3.0,14.97,Walgreens,4.016274999999998
BIC Flex 5 Hybrid Men's Disposable Razor,70330741812.0,6.615311217948721,7.79,BIC CORPORAT,SHAVE - RAZORS,1.0,7.79,Walgreens,5.730177857142856
BIC Flex 5 Men's Disposable Razor,70330732315.0,6.5075000000000065,7.49,BIC CORPORAT,SHAVE - RAZORS,2.0,14.98,Walgreens,5.496137857142861
BIC Comfort3 Three-Blade Disposable Razor for Men,70330722620.0,6.183700000000004,6.79,BIC CORPORAT,SHAVE - RAZORS,7.0,47.53,Walgreens,5.0993750000000055
Pedialyte Electrolyte Solution Mixed Fruit,70074803654.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
Pedialyte Electrolyte Solution Mixed Fruit,70074803654.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
Pedialyte Electrolyte Solution Unflavored,70074803364.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
Pedialyte Electrolyte Solution Unflavored,70074803364.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
"Pedialyte Electrolyte Solution, Grape, 33.8 OZ",70074802404.0,7.023000000000007,7.49,ABBOTT NUTR,BABY PRODUCTS,0.0,253.162,CVS,4.730000000000007
Pedialyte Electrolyte Solution Ready-to-Drink 33.8oz,70074802404.0,7.023000000000007,7.49,ABBOTT NUTR,BABY PRODUCTS,0.0,253.162,CVS,4.730000000000007
Pedialyte Electrolyte Solution Grape,70074802404.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
"Ensure Max Protein Nutrition Shake With Caffeine, Milk Chocolate, 11 FL OZ, 4 CT",70074681672.0,11.361925000000006,13.49,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,148.39,CVS,8.13071666666667
Pedialyte Sport Electrolyte Powder,70074678498.0,13.167700000000014,14.49,NAT/BOUNTY,WT CTL/NUTRITION - LIQ/POWDER,0.0,7.1001,Walgreens,7.511481666666671
Pedialyte Sport Electrolyte Solution,70074678412.0,7.217100000000005,8.79,LOREAL,WT CTL/NUTRITION - LIQ/POWDER,0.0,297.102,Walgreens,4.7393333333333265
Pedialyte Sport Electrolyte Drink,70074678399.0,7.217100000000005,8.79,LOREAL,WT CTL/NUTRITION - LIQ/POWDER,0.0,297.102,Walgreens,4.7393333333333265
Pedialyte AdvancedCare Plus Electrolyte Powder,70074674278.0,13.191100000000011,14.49,ABBOTT NUTR,BABY PRODUCTS,0.0,8.694,Walgreens,8.089712499999997
Ensure Ready-to-Drink Nutrition Shake,70074671666.0,13.200000000000006,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,153.89,Walgreens,8.140680000000005
"Glucerna Hunger Smart Diabetes Nutritional Shake, 16 FL OZ, 4 CT",70074670683.0,10.511000000000001,12.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,64.0,818.56,CVS,8.658049999999989
Pedialyte Electrolyte Powder Strawberry Freeze,70074669731.0,13.191100000000011,14.49,ABBOTT NUTR,BABY PRODUCTS,0.0,8.694,Walgreens,8.089712499999997
"Pedialyte Advanced Care Electrolyte Powder Packets, 6 CT",70074669700.0,14.8272,15.99,ABBOTT NUTR,BABY PRODUCTS,6.0,95.94,CVS,8.145749999999996
Pedialyte AdvancedCare Plus Electrolyte Powder Berry Frost,70074669700.0,13.191100000000011,14.49,ABBOTT NUTR,BABY PRODUCTS,0.0,8.694,Walgreens,8.089712499999997
Similac ProTotal Comfort Infant Formula with Iron,70074669380.0,30.47759999999995,36.99,ABBOTT NUTR,BABY PRODUCTS,0.0,1102.302,CVS,32.62539999999994
Ensure Nutrition Shake Milk Chocolate,70074668970.0,13.200000000000006,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,153.89,Walgreens,8.140680000000005
"Ensure Max Protein Nutrition Shake, 11 OZ, 4 CT",70074668918.0,11.361925000000006,13.49,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,148.39,CVS,8.13071666666667
"Ensure Nutrition Shake, Ready-to-Drink Bottles Cafe Mocha",70074668918.0,13.200000000000006,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,11.0,153.89,Walgreens,8.140680000000005
"Pedialyte Advanced Care Electrolyte Drink, 33.8 FL OZ",70074668567.0,7.54709166666667,9.79,ABBOTT NUTR,BABY PRODUCTS,0.0,330.902,CVS,5.189899999999997
Pedialyte Electrolyte Solution Iced Grape,70074668567.0,6.910803571428577,7.99,ABBOTT NUTR,BABY PRODUCTS,0.0,270.062,Walgreens,5.121599999999996
"Pedialyte Advanced Care Electrolyte Solution, 33.8 OZ",70074667393.0,7.443000000000004,8.49,ABBOTT NUTR,BABY PRODUCTS,0.0,286.962,CVS,4.8571400000000065
Pedialyte Electrolyte Solution,70074666464.0,6.910803571428577,7.99,ABBOTT NUTR,BABY PRODUCTS,0.0,270.062,Walgreens,5.121599999999996
"Pedialyte Advanced Care Electrolyte Drink, 33.8 FL OZ",70074666426.0,7.54709166666667,9.79,ABBOTT NUTR,BABY PRODUCTS,0.0,330.902,CVS,5.189899999999997
Pedialyte AdvancedCare Plus Electrolyte Solution,70074666426.0,7.54709166666667,9.79,ABBOTT NUTR,BABY PRODUCTS,0.0,330.902,CVS,5.189899999999997
Pedialyte Electrolyte Solution Berry Frost,70074666426.0,6.910803571428577,7.99,ABBOTT NUTR,BABY PRODUCTS,0.0,270.062,Walgreens,5.121599999999996
Pedialyte Electrolyte Solution Berry Frost,70074666426.0,6.910803571428577,7.99,ABBOTT NUTR,BABY PRODUCTS,0.0,270.062,Walgreens,5.121599999999996
"Ensure Nutrition Shake Strawberry, 8 fl oz",70074665474.0,13.150000000000007,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,111.92,Walgreens,8.57209999999999
"Similac Alimentum with 2'-FL HMO Hypoallergenic Infant Formula, Suitable for Lactose Sensitivity, Baby Formula Powder, 12.1-oz Can",70074647128.0,35.880699999999926,44.99,ABBOTT NUTR,BABY PRODUCTS,0.0,544.379,CVS,28.923899999999968
"Similac Alimentum With 2'-FL HMO, Baby Formula Powder",70074647128.0,32.59180714285709,39.99,ABBOTT NUTR,BABY PRODUCTS,0.0,483.879,Walgreens,26.97511999999995
Pedialyte AdvancedCare Electrolyte Solution Strawberry Lemonade,70074643021.0,7.023000000000007,7.49,ABBOTT NUTR,BABY PRODUCTS,0.0,253.162,Walgreens,4.730000000000007
"Pedialyte Electrolyte Powder, 0.6 OZ, 6 CT",70074641744.0,10.317000000000005,11.49,ABBOTT NUTR,BABY PRODUCTS,6.0,68.94,CVS,7.665700000000008
Pedialyte Electrolyte Powder Strawberry Lemonade,70074641744.0,10.098000000000006,10.99,ABBOTT NUTR,BABY PRODUCTS,0.0,6.594,Walgreens,7.9426400000000115
"Ensure High Protein Nutrition Shake Ready-to-Drink 8 fl oz, 6CT",70074641164.0,13.190000000000007,13.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,110.32,CVS,8.627386666666668
Ensure Active Nutrition Shake Milk Chocolate,70074641164.0,13.150000000000007,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,111.92,Walgreens,8.57209999999999
Pedialyte AdvancedCare Electrolyte Solution Ready-to-Drink 33.8oz,70074630601.0,7.443000000000004,8.49,ABBOTT NUTR,BABY PRODUCTS,0.0,286.962,CVS,4.8571400000000065
Pedialyte AdvancedCare Electrolyte Solution Blue Raspberry,70074630601.0,7.023000000000007,7.49,ABBOTT NUTR,BABY PRODUCTS,0.0,253.162,Walgreens,4.730000000000007
Pedialyte AdvancedCare Electrolyte Solution Ready-to-Drink Cherry Punch,70074630588.0,7.023000000000007,7.49,ABBOTT NUTR,BABY PRODUCTS,0.0,253.162,Walgreens,4.730000000000007
"Similac Sensitive Infant Formula Powder, 29.8-oz Can",70074629520.0,37.239999999999924,46.49,ABBOTT NUTR,BABY PRODUCTS,0.0,1385.402,CVS,33.95219999999997
Similac Infant Formula Powder,70074629520.0,32.03356746031743,42.99,ABBOTT NUTR,BABY PRODUCTS,0.0,1281.102,Walgreens,31.155199999999965
"Glucerna Hunger Smart Diabetes Nutritional Shake, 10 FL OZ, 6 CT",70074628875.0,13.190000000000007,13.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,110.32,CVS,8.627386666666668
Glucerna Shake Classic Chocolate,70074628875.0,13.150000000000007,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,10.0,139.9,Walgreens,8.830000000000014
Glucerna Shake Classic Vanilla,70074628844.0,13.150000000000007,13.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,10.0,139.9,Walgreens,8.830000000000014
"Ensure Clear Nutrition Drink Ready-to-Drink 10 fl oz, 4CT",70074624815.0,11.089399999999998,11.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,10.0,119.9,CVS,6.90209999999999
"Similac Infant Formula with Iron, Powder",70074585864.0,32.03356746031743,42.99,ABBOTT NUTR,BABY PRODUCTS,0.0,1324.092,Walgreens,31.155199999999965
PediaSure Kids? Nutritional Shake Chocolate,70074580593.0,14.99,15.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,127.92,Walgreens,10.332425000000006
"Glucerna Diabetes Nutritional Shake, 8 FL OZ, 6 CT",70074578057.0,13.190000000000007,13.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,110.32,CVS,8.627386666666668
Similac Infant Formula Powder,70074575414.0,15.381000000000004,18.99,ABBOTT NUTR,BABY PRODUCTS,0.0,237.375,Walgreens,16.365182857142845
"Similac Alimentum Hypoallergenic Infant Formula, 32 OZ",70074575131.0,15.690866666666668,16.99,ABBOTT NUTR,BABY PRODUCTS,32.0,543.68,CVS,11.148449999999986
Similac Alimentum Ready-to-Feed Baby Formula,70074575131.0,13.11953333333334,14.49,ABBOTT NUTR,BABY PRODUCTS,32.0,463.68,Walgreens,9.492399999999986
Similac NeoSure Infant Formula 13.1 oz,70074574318.0,25.1595,28.99,ABBOTT NUTR,BABY PRODUCTS,0.0,379.769,Walgreens,18.2661
"Pedialyte Electrolyte Powder Packets, Variety Pack, 8 Single-Serving Packets",70074560915.0,10.311800000000005,11.49,ABBOTT NUTR,BABY PRODUCTS,8.0,91.92,CVS,7.449040000000007
Pedialyte Electrolyte Powder Packets Variety,70074560915.0,10.098000000000006,10.99,ABBOTT NUTR,BABY PRODUCTS,0.0,3.297,Walgreens,7.9426400000000115
Pedialyte Electrolyte Powder Packets Variety,70074560915.0,10.098000000000006,10.99,ABBOTT NUTR,BABY PRODUCTS,0.0,3.297,Walgreens,7.9426400000000115
Ensure Original Nutrition Shake Coffee Latte,70074560168.0,11.622566666666673,12.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,103.92,Walgreens,8.110000000000012
Similac Infant Formula Powder,70074559643.0,17.6625,19.99,ABBOTT NUTR,BABY PRODUCTS,0.0,247.876,Walgreens,11.9153
Similac Advance Milk-Based Infant Formula Powder,70074559582.0,19.797700000000006,21.99,ABBOTT NUTR,BABY PRODUCTS,0.0,272.676,CVS,16.055099999999992
"Similac Infant Formula with Iron, Powder",70074559582.0,15.381000000000004,18.99,ABBOTT NUTR,BABY PRODUCTS,0.0,235.476,Walgreens,16.365182857142845
Pedialyte Electrolyte Solution Strawberry,70074539843.0,5.920800000000007,6.99,ABBOTT NUTR,BABY PRODUCTS,0.0,236.262,Walgreens,4.722700000000006
"Ensure Plus Nutrition Shake Ready-to-Drink 8 fl oz, 6CT, Dark Chocolate",70074538105.0,13.579499999999987,14.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,6.0,88.74,CVS,9.696700000000012
Ensure Meal Replacement Nutrition Shake Dark Chocolate,70074538105.0,13.774199999999999,14.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,119.92,Walgreens,9.711500000000012
EleCare Hypoallergenic Infant Formula,70074535111.0,44.25229999999997,53.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,0.0,761.259,Walgreens,35.39365
"Similac Advance Milk-Based Infant Formula, 32 FL OZ",70074533643.0,10.223100000000002,10.99,ABBOTT NUTR,BABY PRODUCTS,32.0,351.68,CVS,7.042720000000011
"Ensure Plus Nutrition Shake Ready-to-Drink 8 fl oz, 6CT, Butter Pecan",70074517872.0,13.579499999999987,14.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,6.0,88.74,CVS,9.696700000000012
Ensure Nutrition Shake Butter Pecan,70074517872.0,13.774199999999999,14.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,119.92,Walgreens,9.711500000000012
Ensure Original Nutrition Shake Butter Pecan,70074517858.0,11.622566666666673,12.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,103.92,Walgreens,8.110000000000012
"Ensure Plus Nutrition Shake Ready-to-Drink 8 fl oz, 6CT, Strawberry",70074407180.0,13.579499999999987,14.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,6.0,88.74,CVS,9.696700000000012
"Ensure Plus Nutrition Shake, Ready-to-Drink Strawberry",70074407180.0,13.774199999999999,14.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,119.92,Walgreens,9.711500000000012
Ensure Original Nutrition Shake Vanilla,70074407111.0,11.622566666666673,12.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,103.92,Walgreens,8.110000000000012
"Ensure Plus Nutrition Shake Ready-to-Drink 8 fl oz, 6CT",70074407074.0,13.735099999999994,14.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,118.32,CVS,9.413625000000012
Ensure Nutrition Shake Vanilla,70074407074.0,13.774199999999999,14.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,119.92,Walgreens,9.711500000000012
Ensure Original Nutrition Shake Strawberry,70074407050.0,11.622566666666673,12.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,103.92,Walgreens,8.110000000000012
"Ensure Plus Nutrition Shake Ready-to-Drink 8 fl oz, 6CT, Milk Chocolate",70074407029.0,13.579499999999987,14.79,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,6.0,88.74,CVS,9.696700000000012
"Ensure Nutrition Shake, Ready-to-Drink Milk Chocolate",70074407029.0,13.774199999999999,14.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,119.92,Walgreens,9.711500000000012
Ensure Original Nutrition Shake Milk Chocolate,70074407012.0,11.622566666666673,12.99,ABBOTT NUTR,WT CTL/NUTRITION - LIQ/POWDER,8.0,103.92,Walgreens,8.110000000000012
"Pedialyte Electrolyte Freezer Pops, 16 CT",70074002460.0,6.3147000000000055,6.99,ABBOTT NUTR,BABY PRODUCTS,16.0,111.84,CVS,4.831157142857149
Pedialyte Electrolyte Solution Pops Variety Pack,70074002460.0,5.647000000000004,5.99,ABBOTT NUTR,BABY PRODUCTS,0.0,12.579,Walgreens,4.709200000000006
Pedialyte Electrolyte Solution Pops Variety Pack,70074002460.0,5.647000000000004,5.99,ABBOTT NUTR,BABY PRODUCTS,0.0,12.579,Walgreens,4.709200000000006
"Xlear Saline Nasal Spray, 1.5 FL OZ",70059600000.0,10.886658333333337,13.49,XLEAR,UPPER RESPIRATORY - NASAL PRODUCTS,0.0,20.235,CVS,7.5214000000000025
ScarAway Silicone Scar Spray,70030165598.0,22.12536666666666,25.99,PERRIGO CO,FIRST AID - TREATMENTS,0.0,88.366,Walgreens,11.919999999999986
Burt's Bees Kids Day/Night Combo Pack Cough Syrup,70030165499.0,9.99,21.99,BURT'S BEES,UPPER RESPIRATORY - COLD/ALLERGY/SINUS LIQUIDS,4.0,87.96,Walgreens,11.11346666666666
Burt's Bees Kids Day/Night Combo Pack Cough Syrup,70030165499.0,9.99,21.99,BURT'S BEES,UPPER RESPIRATORY - COLD/ALLERGY/SINUS LIQUIDS,4.0,87.96,Walgreens,11.11346666666666
Burt's Bees Kids Cough Syrup & Immune Support,70030165475.0,8.799000000000001,10.99,BURT'S BEES,UPPER RESPIRATORY - COLD/ALLERGY/SINUS LIQUIDS,4.0,43.96,CVS,5.48320000000001
"Burt's Bees Kids Gentle Saline Spray and Drops, 1.5 OZ",70030165437.0,4.120190000000005,6.49,BURT'S BEES,UPPER RESPIRATORY - NASAL PRODUCTS,0.0,9.735,CVS,3.2820714285714248
"Burt's Bees Kids Saline Spray & Drops, Hypoallergenic, Moisturizing",70030165437.0,3.29,6.49,BURT'S BEES,UPPER RESPIRATORY - NASAL PRODUCTS,0.0,9.735,Walgreens,3.234949999999995
"Clairol Nice'n Easy Permanent Hair Color, 10C Extra Light Cool Blonde",70018117946.0,8.409834012497804,9.99,COTY,HAIR CARE - COLORING,10.0,99.9,CVS,6.1456666666666555
Clairol Nice 'n Easy Balayage Hair Color,70018117823.0,13.677099999999994,14.79,COTY,HAIR CARE - COLORING,1.0,14.79,CVS,8.512013333333336
"Clairol Nice'n Easy Permanent Hair Color, 5M Medium Mahogany Brown",70018117816.0,8.365856144751517,9.99,COTY,HAIR CARE - COLORING,5.0,49.95,CVS,5.931590331335332
"Clairol Nice'n Easy Permanent Hair Color, 4G Dark Golden Brown",70018117793.0,8.371056144751515,9.99,COTY,HAIR CARE - COLORING,4.0,39.96,CVS,5.842790303030305
"Clairol Nice'n Easy Permanent Hair Color, 10 Extra Light Blonde",70018117335.0,8.409834012497804,9.99,COTY,HAIR CARE - COLORING,10.0,99.9,CVS,6.1456666666666555
